"","trial_type","trial_index","time_elapsed","rt","gameA_name","gameA_isSR","response","sequence","game_type","timed_out","practice","end_rest","correct_response","rest_trial_num","follows_group_num","follows_internal_block_num","type_desc","subj_id","is_correct_numeric","overall_type_count","block_num","group_num","rest_chunk","num_rest_in_chunk"
"157","sr_main_response",798,"819829",1923.60000038147,"",FALSE,"","[15,1,12,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,68,13,"5",NA,0
"158","sr_main_response",800,"823702",1853.40000009537,"",FALSE,"","[7,0,5,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,69,13,"5",NA,0
"159","sr_main_response",802,"827527",1806.30000019073,"",FALSE,"","[3,7,15,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,70,13,"5",NA,0
"160","rt_main_trials",804,"831711",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","1","block_same_same",4,0,30,NA,"5",13,1
"161","sr_main_response",807,"836794",2052,"",FALSE,"","[7,3,2,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,71,14,"5",NA,0
"162","sr_main_response",809,"840618",1806,"",FALSE,"","[0,3,12,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,72,14,"5",NA,0
"163","sr_main_response",811,"844477",1840.59999990463,"",FALSE,"","[2,9,12,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,73,14,"5",NA,0
"164","sr_main_response",813,"848454",1958.90000009537,"",FALSE,"","[12,7,0,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,74,14,"5",NA,0
"165","sr_main_response",815,"852190",1715.39999961853,"",FALSE,"","[4,8,0,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,75,14,"5",NA,0
"166","sr_main_response",817,"855670",1458.59999990463,"",FALSE,"","[8,12,13,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,76,14,"5",NA,0
"167","sr_main_response",819,"860009",2320.2999997139,"",FALSE,"","[1,2,7,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,77,14,"5",NA,0
"168","sr_main_response",821,"864643",2612,"",FALSE,"","[10,2,8,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,78,14,"5",NA,0
"169","sr_main_response",823,"868347",1684.10000038147,"",FALSE,"","[15,14,8,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,79,14,"5",NA,0
"170","sr_main_response",825,"872029",1655.80000019073,"",FALSE,"","[1,8,4,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,80,14,"5",NA,0
"171","rt_main_trials",827,"876574",5000,"",FALSE,"null","","rest_task",TRUE,"","false","1","0","null","2","block_same_same",4,0,31,NA,"5",14,7
"172","rt_main_trials",828,"878090",841,"",FALSE,"2","","rest_task",FALSE,"","false","2","1","null","2","block_same_same",4,1,32,NA,"5",14,7
"173","rt_main_trials",829,"879616",351,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","null","2","block_same_same",4,1,33,NA,"5",14,7
"174","rt_main_trials",830,"881137",185,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","null","2","block_same_same",4,1,34,NA,"5",14,7
"175","rt_main_trials",831,"882653",77,"",FALSE,"2","","rest_task",FALSE,"","false","1","4","null","2","block_same_same",4,0,35,NA,"5",14,7
"176","rt_main_trials",832,"884164",306,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","2","block_same_same",4,1,36,NA,"5",14,7
"177","rt_main_trials",833,"884781",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","6","null","2","block_same_same",4,0,37,NA,"5",14,7
"178","sr_main_response",836,"889713",1888.59999990463,"",FALSE,"","[7,6,5,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,81,15,"5",NA,0
"179","sr_main_response",838,"894422",2675.40000009537,"",FALSE,"","[14,2,11,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,82,15,"5",NA,0
"180","sr_main_response",840,"898335",1892.7000002861,"",FALSE,"","[11,4,2,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,83,15,"5",NA,0
"181","sr_main_response",842,"902060",1705.59999990463,"",FALSE,"","[5,8,13,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,84,15,"5",NA,0
"182","sr_main_response",844,"905509",1431.39999961853,"",FALSE,"","[13,10,9,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,85,15,"5",NA,0
"183","sr_main_response",846,"909036",1506.90000009537,"",FALSE,"","[6,14,13,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,86,15,"5",NA,0
"184","sr_main_response",848,"912861",1804.40000009537,"",FALSE,"","[2,5,4,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,87,15,"5",NA,0
"185","sr_main_response",850,"916890",2010.59999990463,"",FALSE,"","[11,0,2,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,88,15,"5",NA,0
"186","sr_main_response",852,"920668",1757.40000009537,"",FALSE,"","[0,2,9,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,89,15,"5",NA,0
"187","sr_main_response",854,"924599",1911,"",FALSE,"","[4,11,12,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,90,15,"5",NA,0
"188","rt_main_trials",856,"929132",5000,"",FALSE,"null","","rest_task",TRUE,"","false","1","0","5","6","group_B_A",4,0,38,NA,"5",15,2
"189","rt_main_trials",857,"930261",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","1","5","6","group_B_A",4,0,39,NA,"5",15,2
"190","ds_main_response",867,"935694",2376.80000019073,"",FALSE,"[0,3,1,1]","[0,3,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,61,16,"6",NA,0
"191","ds_main_response",876,"939392",1646.5,"",FALSE,"[0,0,0,9]","[0,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,62,16,"6",NA,0
"192","ds_main_response",885,"943423",2011.19999980926,"",FALSE,"[4,7,2,0]","[4,7,2,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,63,16,"6",NA,0
"193","ds_main_response",894,"947437",1955.59999990463,"",FALSE,"[8,4,3,6]","[8,4,3,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,64,16,"6",NA,0
"194","ds_main_response",903,"951070",1566.2999997139,"",FALSE,"[9,0,0,9]","[9,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,65,16,"6",NA,0
"195","ds_main_response",912,"955020",1897.90000009537,"",FALSE,"[4,2,7,1]","[4,2,7,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,66,16,"6",NA,0
"196","ds_main_response",921,"959227",2154.59999990463,"",FALSE,"[5,9,2,8]","[5,9,2,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,67,16,"6",NA,0
"197","ds_main_response",930,"962966",1705.40000009537,"",FALSE,"[8,6,6,6]","[8,6,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,68,16,"6",NA,0
"198","ds_main_response",939,"967307",2291.30000019073,"",FALSE,"[3,5,3,0]","[3,5,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,69,16,"6",NA,0
"199","ds_main_response",948,"970943",1590.59999990463,"",FALSE,"[5,7,1,4]","[5,7,1,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,70,16,"6",NA,0
"200","rt_main_trials",950,"975169",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","1","block_same_same",4,0,40,NA,"6",16,1
"201","ds_main_response",960,"980185",1955.40000009537,"",FALSE,"[7,8,0,1]","[7,8,0,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,71,17,"6",NA,0
"202","ds_main_response",969,"984003",1767.59999990463,"",FALSE,"[0,8,5,5]","[0,8,5,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,72,17,"6",NA,0
"203","ds_main_response",978,"988358",2309.5,"",FALSE,"[1,9,7,0]","[1,9,7,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,73,17,"6",NA,0
"204","ds_main_response",987,"991692",1293.7000002861,"",FALSE,"[8,0,8,0]","[8,0,8,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,74,17,"6",NA,0
"205","ds_main_response",996,"995560",1807.10000038147,"",FALSE,"[4,7,9,1]","[4,7,9,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,75,17,"6",NA,0
"206","ds_main_response",1005,"999241",1614.5,"",FALSE,"[4,7,0,7]","[4,7,0,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,76,17,"6",NA,0
"207","ds_main_response",1014,"1002800",1497.19999980927,"",FALSE,"[4,4,7,5]","[4,4,7,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,77,17,"6",NA,0
"208","ds_main_response",1023,"1007440",2601.5,"",FALSE,"[2,4,2,3]","[2,4,2,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,78,17,"6",NA,0
"209","ds_main_response",1032,"1011759",2266.5,"",FALSE,"[3,8,9,2]","[3,8,9,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,79,17,"6",NA,0
"210","ds_main_response",1041,"1015582",1763.40000009537,"",FALSE,"[4,1,6,5]","[4,1,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,80,17,"6",NA,0
"211","rt_main_trials",1043,"1019168",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","2","block_same_same",4,0,41,NA,"6",17,1
"212","ds_main_response",1053,"1024326",2086,"",FALSE,"[9,1,4,5]","[9,1,4,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,81,18,"6",NA,0
"213","ds_main_response",1062,"1028207",1825.90000009537,"",FALSE,"[8,6,2,4]","[8,6,2,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,82,18,"6",NA,0
"214","ds_main_response",1071,"1032305",2040.60000038147,"",FALSE,"[6,3,1,8]","[6,3,1,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,83,18,"6",NA,0
"215","ds_main_response",1080,"1036108",1736.40000009537,"",FALSE,"[6,8,2,5]","[6,8,2,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,84,18,"6",NA,0
"216","ds_main_response",1089,"1040266",2100.5,"",FALSE,"[0,6,5,4]","[0,6,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,85,18,"6",NA,0
"217","ds_main_response",1098,"1044780",2440.59999990463,"",FALSE,"[5,3,2,0]","[5,3,2,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,86,18,"6",NA,0
"218","ds_main_response",1107,"1048445",1593.90000009537,"",FALSE,"[6,0,6,9]","[6,0,6,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,87,18,"6",NA,0
"219","ds_main_response",1116,"1053030",2513.5,"",FALSE,"[9,1,0,3]","[9,1,0,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,88,18,"6",NA,0
"220","ds_main_response",1125,"1057056",1957.7999997139,"",FALSE,"[6,3,9,8]","[6,3,9,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,89,18,"6",NA,0
"221","ds_main_response",1134,"1060575",1463.5,"",FALSE,"[6,6,8,4]","[6,6,8,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,90,18,"6",NA,0
"222","rt_main_trials",1136,"1064816",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","6","3","group_A_B",4,0,42,NA,"6",18,1
"223","sr_main_response",1139,"1069649",1784.7999997139,"",FALSE,"","[4,1,15,3]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,91,19,"7",NA,0
"224","sr_main_response",1141,"1073475",1791.80000019073,"",FALSE,"","[1,13,2,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,92,19,"7",NA,0
"225","sr_main_response",1143,"1077015",1503.09999990463,"",FALSE,"","[11,13,9,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,93,19,"7",NA,0
"226","sr_main_response",1145,"1080771",1725.69999980927,"",FALSE,"","[12,6,1,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,94,19,"7",NA,0
"227","sr_main_response",1147,"1084440",1639,"",FALSE,"","[13,10,12,3]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,95,19,"7",NA,0
"228","sr_main_response",1149,"1090526",4058.19999980927,"",FALSE,"","[15,5,2,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,96,19,"7",NA,0
"229","sr_main_response",1151,"1094147",1592.69999980927,"",FALSE,"","[7,10,8,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,97,19,"7",NA,0
"230","sr_main_response",1153,"1097697",1521.5,"",FALSE,"","[9,14,12,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,98,19,"7",NA,0
"231","sr_main_response",1155,"1101253",1524.2999997139,"",FALSE,"","[7,11,15,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,99,19,"7",NA,0
"232","sr_main_response",1157,"1105039",1756.19999980927,"",FALSE,"","[6,4,9,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,100,19,"7",NA,0
"233","rt_main_trials",1159,"1108734",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","1","block_same_same",4,0,43,NA,"7",19,1
"234","sr_main_response",1162,"1113526",1746.40000009537,"",FALSE,"","[0,8,9,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,101,20,"7",NA,0
"235","sr_main_response",1164,"1117341",1786.30000019073,"",FALSE,"","[3,11,9,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,102,20,"7",NA,0
"236","sr_main_response",1166,"1120920",1548.59999990463,"",FALSE,"","[10,5,12,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,103,20,"7",NA,0
"237","sr_main_response",1168,"1124948",1999.5,"",FALSE,"","[4,9,13,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,104,20,"7",NA,0
"238","sr_main_response",1170,"1128487",1497.19999980927,"",FALSE,"","[10,8,6,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,105,20,"7",NA,0
"239","sr_main_response",1172,"1132219",1703.5,"",FALSE,"","[14,6,5,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,106,20,"7",NA,0
"240","sr_main_response",1174,"1136291",2028.10000038147,"",FALSE,"","[0,15,11,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,107,20,"7",NA,0
"241","sr_main_response",1176,"1140139",1818.5,"",FALSE,"","[7,15,13,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,108,20,"7",NA,0
"242","sr_main_response",1178,"1143962",1791.5,"",FALSE,"","[4,10,2,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,109,20,"7",NA,0
"243","sr_main_response",1180,"1147895",1904.40000009537,"",FALSE,"","[3,5,0,6]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,110,20,"7",NA,0
"244","rt_main_trials",1182,"1151742",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","2","block_same_same",4,0,44,NA,"7",20,1
"245","sr_main_response",1185,"1156548",1750.5,"",FALSE,"","[15,11,1,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,111,21,"7",NA,0
"246","sr_main_response",1187,"1160168",1589.60000038147,"",FALSE,"","[0,4,5,6]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,112,21,"7",NA,0
"247","sr_main_response",1189,"1163686",1488.40000009537,"",FALSE,"","[2,6,13,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,113,21,"7",NA,0
"248","sr_main_response",1191,"1167850",2131.30000019073,"",FALSE,"","[6,0,14,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,114,21,"7",NA,0
"249","sr_main_response",1193,"1171420",1539.40000009537,"",FALSE,"","[14,13,4,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,115,21,"7",NA,0
"250","sr_main_response",1195,"1175216",1767,"",FALSE,"","[3,8,0,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,116,21,"7",NA,0
"251","sr_main_response",1197,"1179005",1757.30000019073,"",FALSE,"","[1,5,10,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,117,21,"7",NA,0
"252","sr_main_response",1199,"1182766",1731.80000019073,"",FALSE,"","[7,10,2,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,118,21,"7",NA,0
"253","sr_main_response",1201,"1186782",1985.40000009537,"",FALSE,"","[12,14,5,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,0,119,21,"7",NA,0
"254","sr_main_response",1203,"1190609",1783.40000009537,"",FALSE,"","[10,12,1,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",4,1,120,21,"7",NA,0
"255","rt_main_trials",1205,"1195160",5000,"",FALSE,"null","","rest_task",TRUE,"","false","2","0","7","3","group_B_A",4,0,45,NA,"7",21,2
"256","rt_main_trials",1206,"1195844",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","1","7","3","group_B_A",4,0,46,NA,"7",21,2
"257","ds_main_response",1216,"1201149",2221.7000002861,"",FALSE,"[0,3,1,1]","[0,3,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,91,22,"8",NA,0
"258","ds_main_response",1225,"1204612",1388.40000009537,"",FALSE,"[0,0,0,9]","[0,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,92,22,"8",NA,0
"259","ds_main_response",1234,"1208349",1680.2000002861,"",FALSE,"[4,7,2,0]","[4,7,2,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,93,22,"8",NA,0
"260","ds_main_response",1243,"1212464",2029.90000009537,"",FALSE,"[8,4,3,6]","[8,4,3,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,94,22,"8",NA,0
"261","ds_main_response",1252,"1215907",1375.09999990463,"",FALSE,"[9,0,0,9]","[9,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,95,22,"8",NA,0
"262","ds_main_response",1261,"1220323",2349.09999990463,"",FALSE,"[4,2,7,1]","[4,2,7,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,96,22,"8",NA,0
"263","ds_main_response",1270,"1224226",1824.7999997139,"",FALSE,"[5,9,2,8]","[5,9,2,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,97,22,"8",NA,0
"264","ds_main_response",1279,"1227845",1541.5,"",FALSE,"[8,6,6,6]","[8,6,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,98,22,"8",NA,0
"265","ds_main_response",1288,"1232556",2629.69999980927,"",FALSE,"[3,5,3,0]","[3,5,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,99,22,"8",NA,0
"266","ds_main_response",1297,"1236246",1620,"",FALSE,"[5,7,1,4]","[5,7,1,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,100,22,"8",NA,0
"267","rt_main_trials",1299,"1240795",5000,"",FALSE,"null","","rest_task",TRUE,"","false","1","0","null","1","block_same_same",4,0,47,NA,"8",22,9
"268","rt_main_trials",1300,"1242320",5000,"",FALSE,"null","","rest_task",TRUE,"","false","1","1","null","1","block_same_same",4,0,48,NA,"8",22,9
"269","rt_main_trials",1301,"1243854",402,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","null","1","block_same_same",4,1,49,NA,"8",22,9
"270","rt_main_trials",1302,"1245390",60,"",FALSE,"1","","rest_task",FALSE,"","false","2","3","null","1","block_same_same",4,0,50,NA,"8",22,9
"271","rt_main_trials",1303,"1246924",297,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","null","1","block_same_same",4,1,51,NA,"8",22,9
"272","rt_main_trials",1304,"1248458",244,"",FALSE,"2","","rest_task",FALSE,"","false","1","5","null","1","block_same_same",4,0,52,NA,"8",22,9
"273","rt_main_trials",1305,"1249981",104,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","null","1","block_same_same",4,1,53,NA,"8",22,9
"274","rt_main_trials",1306,"1251509",140,"",FALSE,"1","","rest_task",FALSE,"","false","2","7","null","1","block_same_same",4,0,54,NA,"8",22,9
"275","rt_main_trials",1307,"1252464",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","8","null","1","block_same_same",4,0,55,NA,"8",22,9
"276","ds_main_response",1317,"1258595",3044.19999980927,"",FALSE,"[7,8,0,1]","[7,8,0,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,101,23,"8",NA,0
"277","ds_main_response",1326,"1262346",1671.7000002861,"",FALSE,"[0,8,5,5]","[0,8,5,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,102,23,"8",NA,0
"278","ds_main_response",1335,"1266317",1904.90000009537,"",FALSE,"[1,9,7,0]","[1,9,7,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,103,23,"8",NA,0
"279","ds_main_response",1344,"1269685",1302.69999980927,"",FALSE,"[8,0,8,0]","[8,0,8,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,104,23,"8",NA,0
"280","ds_main_response",1353,"1273534",1789.30000019073,"",FALSE,"[4,7,9,1]","[4,7,9,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,105,23,"8",NA,0
"281","ds_main_response",1362,"1277316",1707.19999980927,"",FALSE,"[4,7,0,7]","[4,7,0,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,106,23,"8",NA,0
"282","ds_main_response",1371,"1281181",1802.80000019073,"",FALSE,"[4,4,7,5]","[4,4,7,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,107,23,"8",NA,0
"283","ds_main_response",1380,"1285514",2242.2000002861,"",FALSE,"[2,4,2,3]","[2,4,2,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,108,23,"8",NA,0
"284","ds_main_response",1389,"1289812",2204.80000019073,"",FALSE,"[3,8,9,2]","[3,8,9,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,109,23,"8",NA,0
"285","ds_main_response",1398,"1293677",1772.80000019073,"",FALSE,"[4,1,6,5]","[4,1,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,110,23,"8",NA,0
"286","rt_main_trials",1400,"1298240",5000,"",FALSE,"null","","rest_task",TRUE,"","false","2","0","null","2","block_same_same",4,0,56,NA,"8",23,2
"287","rt_main_trials",1401,"1298561",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","1","null","2","block_same_same",4,0,57,NA,"8",23,2
"288","ds_main_response",1411,"1304144",2479.60000038147,"",FALSE,"[9,1,4,5]","[9,1,4,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,111,24,"8",NA,0
"289","ds_main_response",1420,"1308466",2237.5,"",FALSE,"[8,6,2,4]","[8,6,2,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,112,24,"8",NA,0
"290","ds_main_response",1429,"1312785",2195.89999961853,"",FALSE,"[6,3,1,8]","[6,3,1,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,113,24,"8",NA,0
"291","ds_main_response",1438,"1316642",1757.69999980927,"",FALSE,"[6,8,2,5]","[6,8,2,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,114,24,"8",NA,0
"292","ds_main_response",1447,"1320642",1894.59999990463,"",FALSE,"[0,6,5,4]","[0,6,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,115,24,"8",NA,0
"293","ds_main_response",1456,"1324423",1688.5,"",FALSE,"[5,3,2,0]","[5,3,2,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,116,24,"8",NA,0
"294","ds_main_response",1465,"1328348",1842.59999990463,"",FALSE,"[0,6,0,9]","[6,0,6,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,0,117,24,"8",NA,0
"295","ds_main_response",1474,"1334239",3814.90000009537,"",FALSE,"[0,9,1,0]","[9,1,0,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,0,118,24,"8",NA,0
"296","ds_main_response",1483,"1338658",2312.2000002861,"",FALSE,"[6,3,9,8]","[6,3,9,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,119,24,"8",NA,0
"297","ds_main_response",1492,"1342360",1604.09999990463,"",FALSE,"[6,6,8,4]","[6,6,8,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,120,24,"8",NA,0
"298","rt_main_trials",1494,"1346801",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","8","3","group_A_A",4,0,58,NA,"8",24,1
"299","ds_main_response",1504,"1352929",2960.10000038147,"",FALSE,"[0,3,1,1]","[0,3,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,121,25,"9",NA,0
"300","ds_main_response",1513,"1356869",1810.69999980926,"",FALSE,"[0,0,0,9]","[0,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,122,25,"9",NA,0
"301","ds_main_response",1522,"1361109",2113.7000002861,"",FALSE,"[4,7,2,0]","[4,7,2,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,123,25,"9",NA,0
"302","ds_main_response",1531,"1365243",2019.5,"",FALSE,"[8,4,3,6]","[8,4,3,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,124,25,"9",NA,0
"303","ds_main_response",1540,"1369085",1709.19999980927,"",FALSE,"[9,0,0,9]","[9,0,0,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,125,25,"9",NA,0
"304","ds_main_response",1549,"1373167",1957.7999997139,"",FALSE,"[4,2,7,1]","[4,2,7,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,126,25,"9",NA,0
"305","ds_main_response",1558,"1377391",2086.69999980927,"",FALSE,"[5,9,2,8]","[5,9,2,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,127,25,"9",NA,0
"306","ds_main_response",1567,"1381322",1816.39999961853,"",FALSE,"[8,6,6,6]","[8,6,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",4,1,128,25,"9",NA,0
